"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell290","SeuratProject",74806,8973,"Cell290","Batch1","Group1",74450.0461136341,"0","0"
"Cell291","SeuratProject",75938,9139,"Cell291","Batch1","Group1",75314.1621645241,"0","0"
"Cell292","SeuratProject",69137,8783,"Cell292","Batch1","Group1",69419.3296364553,"0","0"
"Cell293","SeuratProject",38921,6576,"Cell293","Batch1","Group3",38240.2031336601,"0","0"
"Cell294","SeuratProject",51962,7687,"Cell294","Batch1","Group1",52221.6711851389,"0","0"
"Cell295","SeuratProject",50198,7544,"Cell295","Batch1","Group3",50083.7263732004,"0","0"
"Cell296","SeuratProject",57872,8134,"Cell296","Batch1","Group3",57392.305512784,"0","0"
"Cell297","SeuratProject",64665,8525,"Cell297","Batch1","Group1",65459.6805877103,"0","0"
"Cell298","SeuratProject",78025,9179,"Cell298","Batch1","Group1",78155.8131965517,"0","0"
"Cell299","SeuratProject",59975,8285,"Cell299","Batch1","Group1",60511.3728638678,"0","0"
"Cell300","SeuratProject",61979,8350,"Cell300","Batch1","Group4",62266.7608911312,"0","0"
"Cell301","SeuratProject",50562,7529,"Cell301","Batch1","Group2",50232.985039094,"0","0"
"Cell302","SeuratProject",75913,9155,"Cell302","Batch1","Group1",75680.6965094166,"0","0"
"Cell303","SeuratProject",54105,7901,"Cell303","Batch1","Group1",54541.5364851724,"0","0"
"Cell304","SeuratProject",72953,9006,"Cell304","Batch1","Group3",73268.3608534686,"0","0"
"Cell305","SeuratProject",82908,9388,"Cell305","Batch1","Group2",82086.065368388,"0","0"
"Cell306","SeuratProject",51737,7675,"Cell306","Batch1","Group1",51417.538717686,"0","0"
"Cell307","SeuratProject",105572,10304,"Cell307","Batch1","Group2",105244.991757519,"0","0"
"Cell308","SeuratProject",61377,8348,"Cell308","Batch1","Group3",62417.6575440664,"0","0"
"Cell309","SeuratProject",70626,8788,"Cell309","Batch1","Group1",70404.2355989682,"0","0"
"Cell310","SeuratProject",48998,7428,"Cell310","Batch1","Group1",49022.8508985445,"0","0"
"Cell311","SeuratProject",73568,9002,"Cell311","Batch1","Group2",74289.8606220814,"0","0"
"Cell312","SeuratProject",65510,8590,"Cell312","Batch1","Group3",65335.8047717575,"0","0"
"Cell313","SeuratProject",55143,7871,"Cell313","Batch1","Group3",55029.771997952,"0","0"
"Cell314","SeuratProject",56612,7939,"Cell314","Batch1","Group2",56181.2184115728,"0","0"
"Cell315","SeuratProject",52985,7800,"Cell315","Batch1","Group1",53379.6418020459,"0","0"
"Cell316","SeuratProject",82572,9544,"Cell316","Batch1","Group2",83101.603990985,"0","0"
"Cell317","SeuratProject",61482,8339,"Cell317","Batch1","Group3",62212.2288573527,"0","0"
"Cell318","SeuratProject",68890,8811,"Cell318","Batch1","Group4",68715.5847507208,"0","0"
"Cell319","SeuratProject",54499,7939,"Cell319","Batch1","Group4",54954.6463122643,"0","0"
"Cell320","SeuratProject",62177,8259,"Cell320","Batch1","Group1",62584.3564880116,"0","0"
"Cell321","SeuratProject",61284,8358,"Cell321","Batch1","Group2",61365.8129564012,"0","0"
"Cell322","SeuratProject",64988,8495,"Cell322","Batch1","Group3",64849.0798261987,"0","0"
"Cell323","SeuratProject",51533,7629,"Cell323","Batch1","Group3",51666.3280214538,"0","0"
"Cell324","SeuratProject",52598,7713,"Cell324","Batch1","Group1",52719.089680635,"0","0"
"Cell325","SeuratProject",39912,6743,"Cell325","Batch1","Group1",40177.6927200949,"0","0"
"Cell326","SeuratProject",48893,7579,"Cell326","Batch1","Group1",49516.2929026763,"0","0"
"Cell327","SeuratProject",66517,8578,"Cell327","Batch1","Group1",65705.3000366829,"0","0"
"Cell328","SeuratProject",57803,8107,"Cell328","Batch1","Group2",58071.3335835056,"0","0"
"Cell329","SeuratProject",59257,8152,"Cell329","Batch1","Group4",59530.6693200768,"0","0"
"Cell330","SeuratProject",62621,8325,"Cell330","Batch1","Group1",62453.8010734963,"0","0"
"Cell331","SeuratProject",56127,8001,"Cell331","Batch1","Group2",55854.4222262851,"0","0"
"Cell332","SeuratProject",53900,7723,"Cell332","Batch1","Group1",53751.0712205392,"0","0"
"Cell333","SeuratProject",65186,8582,"Cell333","Batch1","Group1",65686.4397333566,"0","0"
"Cell334","SeuratProject",46783,7272,"Cell334","Batch1","Group1",46450.6453882533,"0","0"
"Cell335","SeuratProject",69999,8724,"Cell335","Batch1","Group3",69494.0132496759,"0","0"
"Cell336","SeuratProject",73160,9013,"Cell336","Batch1","Group1",73286.8915281151,"0","0"
"Cell337","SeuratProject",54150,7903,"Cell337","Batch1","Group1",55131.0840583882,"0","0"
"Cell338","SeuratProject",76412,9184,"Cell338","Batch1","Group1",76492.6224165042,"0","0"
"Cell339","SeuratProject",67594,8690,"Cell339","Batch1","Group3",67646.9874132226,"0","0"
"Cell340","SeuratProject",60925,8278,"Cell340","Batch1","Group4",61104.782133984,"0","0"
"Cell341","SeuratProject",45934,7279,"Cell341","Batch1","Group1",46157.3122043621,"0","0"
"Cell342","SeuratProject",50248,7547,"Cell342","Batch1","Group1",50311.2544436972,"0","0"
"Cell343","SeuratProject",65872,8579,"Cell343","Batch1","Group2",65977.2520827987,"0","0"
"Cell344","SeuratProject",68333,8685,"Cell344","Batch1","Group1",68697.9358855614,"0","0"
"Cell345","SeuratProject",68752,8741,"Cell345","Batch1","Group1",68444.8481135276,"0","0"
"Cell346","SeuratProject",49453,7549,"Cell346","Batch1","Group3",50085.9765024971,"0","0"
"Cell347","SeuratProject",54846,7876,"Cell347","Batch1","Group3",54833.6147677961,"0","0"
"Cell348","SeuratProject",58718,8109,"Cell348","Batch1","Group1",58890.7678455983,"0","0"
"Cell349","SeuratProject",75088,9135,"Cell349","Batch1","Group1",75511.2794907779,"0","0"
"Cell350","SeuratProject",75016,9080,"Cell350","Batch1","Group1",75629.1941957538,"0","0"
"Cell351","SeuratProject",44233,7136,"Cell351","Batch1","Group3",44478.8158936573,"0","0"
"Cell352","SeuratProject",61538,8253,"Cell352","Batch1","Group4",61410.4490113352,"0","0"
"Cell353","SeuratProject",76774,9194,"Cell353","Batch1","Group3",76534.0345452905,"0","0"
"Cell354","SeuratProject",50439,7669,"Cell354","Batch1","Group2",50233.8385778559,"0","0"
"Cell355","SeuratProject",50461,7672,"Cell355","Batch1","Group3",50836.0808845904,"0","0"
"Cell356","SeuratProject",43409,7062,"Cell356","Batch1","Group3",43361.321076136,"0","0"
"Cell357","SeuratProject",47556,7352,"Cell357","Batch1","Group1",48013.5656434711,"0","0"
"Cell358","SeuratProject",48399,7411,"Cell358","Batch1","Group4",48984.9651339244,"0","0"
"Cell359","SeuratProject",81004,9379,"Cell359","Batch1","Group3",80549.2007524959,"0","0"
"Cell360","SeuratProject",51221,7604,"Cell360","Batch1","Group1",51252.5571662032,"0","0"
"Cell361","SeuratProject",66067,8607,"Cell361","Batch1","Group1",66708.4550924348,"0","0"
"Cell362","SeuratProject",44565,7097,"Cell362","Batch1","Group2",44578.6215985015,"0","0"
"Cell363","SeuratProject",59967,8275,"Cell363","Batch1","Group1",60005.0797906063,"0","0"
"Cell364","SeuratProject",90227,9749,"Cell364","Batch1","Group2",89721.2577354892,"0","0"
"Cell365","SeuratProject",64437,8517,"Cell365","Batch1","Group2",64361.0020427556,"0","0"
"Cell366","SeuratProject",50597,7515,"Cell366","Batch1","Group1",49964.7566096545,"0","0"
"Cell367","SeuratProject",94292,9996,"Cell367","Batch1","Group2",94338.2374876424,"0","0"
"Cell368","SeuratProject",61903,8241,"Cell368","Batch1","Group2",61247.199386051,"0","0"
"Cell369","SeuratProject",75212,9150,"Cell369","Batch1","Group4",75266.2339189783,"0","0"
"Cell370","SeuratProject",63207,8378,"Cell370","Batch1","Group1",62848.702847736,"0","0"
"Cell371","SeuratProject",45789,7272,"Cell371","Batch1","Group2",45956.4322561991,"0","0"
"Cell372","SeuratProject",65166,8504,"Cell372","Batch1","Group4",64385.6887676876,"0","0"
"Cell373","SeuratProject",86897,9679,"Cell373","Batch1","Group4",87241.5258217171,"0","0"
"Cell374","SeuratProject",49480,7598,"Cell374","Batch1","Group1",50080.781258238,"0","0"
"Cell375","SeuratProject",45934,7328,"Cell375","Batch1","Group3",45740.0964218291,"0","0"
"Cell376","SeuratProject",56397,7941,"Cell376","Batch1","Group4",56736.413668501,"0","0"
"Cell377","SeuratProject",65583,8505,"Cell377","Batch1","Group1",65622.402225943,"0","0"
"Cell378","SeuratProject",67656,8753,"Cell378","Batch1","Group1",68450.5640105016,"0","0"
"Cell379","SeuratProject",40820,6751,"Cell379","Batch1","Group1",40983.1599742063,"0","0"
"Cell380","SeuratProject",59618,8169,"Cell380","Batch1","Group4",59207.1108447178,"0","0"
"Cell381","SeuratProject",76235,9104,"Cell381","Batch1","Group2",76474.7344043382,"0","0"
"Cell382","SeuratProject",63683,8540,"Cell382","Batch1","Group1",63613.1443152216,"0","0"
"Cell383","SeuratProject",73743,9029,"Cell383","Batch1","Group1",73407.7162322548,"0","0"
"Cell384","SeuratProject",67479,8720,"Cell384","Batch1","Group1",67652.8894666475,"0","0"
"Cell385","SeuratProject",88949,9697,"Cell385","Batch1","Group1",88299.5820506077,"0","0"
"Cell386","SeuratProject",69993,8844,"Cell386","Batch1","Group2",69515.4199395029,"0","0"
"Cell387","SeuratProject",46790,7292,"Cell387","Batch1","Group1",47308.4046621344,"0","0"
"Cell388","SeuratProject",61184,8255,"Cell388","Batch1","Group4",61795.0635526202,"0","0"
"Cell389","SeuratProject",73693,8954,"Cell389","Batch1","Group4",73181.4715515569,"0","0"
"Cell390","SeuratProject",56482,7902,"Cell390","Batch1","Group1",56575.8723547947,"0","0"
"Cell391","SeuratProject",57942,8165,"Cell391","Batch1","Group3",58625.0100874628,"0","0"
"Cell392","SeuratProject",64676,8447,"Cell392","Batch1","Group1",63810.3475471495,"0","0"
"Cell393","SeuratProject",75523,9154,"Cell393","Batch1","Group3",75836.9401257617,"0","0"
"Cell394","SeuratProject",59652,8152,"Cell394","Batch1","Group3",59903.1890955962,"0","0"
"Cell395","SeuratProject",74609,9117,"Cell395","Batch1","Group1",75096.098698759,"0","0"
"Cell396","SeuratProject",59326,8174,"Cell396","Batch1","Group2",60024.5004901177,"0","0"
"Cell397","SeuratProject",91790,9897,"Cell397","Batch1","Group1",91783.9910929374,"0","0"
"Cell398","SeuratProject",66710,8585,"Cell398","Batch1","Group1",67175.0936355991,"0","0"
"Cell399","SeuratProject",53407,7749,"Cell399","Batch1","Group2",53664.988011829,"0","0"
"Cell400","SeuratProject",53828,7823,"Cell400","Batch1","Group1",54436.8591394549,"0","0"
"Cell401","SeuratProject",64134,8451,"Cell401","Batch1","Group1",63836.5618232869,"0","0"
"Cell402","SeuratProject",73317,8935,"Cell402","Batch1","Group3",72865.898650051,"0","0"
"Cell403","SeuratProject",64015,8479,"Cell403","Batch1","Group1",64182.858534082,"0","0"
"Cell404","SeuratProject",54158,7841,"Cell404","Batch1","Group1",53760.5905533076,"0","0"
"Cell405","SeuratProject",74109,9037,"Cell405","Batch1","Group4",74114.9698144773,"0","0"
"Cell406","SeuratProject",66969,8659,"Cell406","Batch1","Group4",66235.6678421923,"0","0"
"Cell407","SeuratProject",54642,7839,"Cell407","Batch1","Group1",55094.071599648,"0","0"
"Cell408","SeuratProject",46371,7298,"Cell408","Batch1","Group1",46458.9774477308,"0","0"
"Cell409","SeuratProject",62282,8342,"Cell409","Batch1","Group2",61767.4268668613,"0","0"
"Cell410","SeuratProject",58701,8153,"Cell410","Batch1","Group1",58725.0870415553,"0","0"
"Cell411","SeuratProject",84996,9567,"Cell411","Batch1","Group3",84711.0698931767,"0","0"
"Cell412","SeuratProject",86265,9606,"Cell412","Batch1","Group2",85970.9204191474,"0","0"
"Cell413","SeuratProject",63511,8428,"Cell413","Batch1","Group2",64114.6860528537,"0","0"
"Cell414","SeuratProject",56836,8014,"Cell414","Batch1","Group2",57049.8911465431,"0","0"
"Cell415","SeuratProject",50904,7619,"Cell415","Batch1","Group1",51212.399205307,"0","0"
"Cell416","SeuratProject",68236,8712,"Cell416","Batch1","Group4",68266.3395624154,"0","0"
"Cell417","SeuratProject",66831,8638,"Cell417","Batch1","Group3",65410.7354021864,"0","0"
"Cell418","SeuratProject",59980,8325,"Cell418","Batch1","Group4",60564.9369635073,"0","0"
"Cell419","SeuratProject",68731,8789,"Cell419","Batch1","Group1",69046.6187161655,"0","0"
"Cell420","SeuratProject",53073,7786,"Cell420","Batch1","Group2",53341.5229663853,"0","0"
"Cell421","SeuratProject",55196,7982,"Cell421","Batch1","Group3",55884.1385401837,"0","0"
"Cell422","SeuratProject",53809,7781,"Cell422","Batch1","Group1",53634.397415113,"0","0"
"Cell423","SeuratProject",60022,8116,"Cell423","Batch1","Group3",60492.3872171121,"0","0"
"Cell424","SeuratProject",42754,6953,"Cell424","Batch1","Group2",42333.0547642353,"0","0"
"Cell425","SeuratProject",77093,9190,"Cell425","Batch1","Group2",77563.5182649384,"0","0"
"Cell426","SeuratProject",53257,7808,"Cell426","Batch1","Group2",53570.5182927913,"0","0"
"Cell427","SeuratProject",51441,7640,"Cell427","Batch1","Group1",50977.0532697172,"0","0"
"Cell428","SeuratProject",61143,8278,"Cell428","Batch1","Group1",61045.687675629,"0","0"
"Cell429","SeuratProject",54732,7790,"Cell429","Batch1","Group3",54410.6111716069,"0","0"
"Cell430","SeuratProject",46513,7222,"Cell430","Batch1","Group2",46276.2028614492,"0","0"
"Cell431","SeuratProject",75369,9054,"Cell431","Batch1","Group1",74678.283181374,"0","0"
"Cell432","SeuratProject",43864,7106,"Cell432","Batch1","Group1",44150.9421483213,"0","0"
"Cell433","SeuratProject",65982,8621,"Cell433","Batch1","Group1",67272.0560852772,"0","0"
"Cell434","SeuratProject",66068,8518,"Cell434","Batch1","Group3",65967.4431696721,"0","0"
"Cell435","SeuratProject",62316,8390,"Cell435","Batch1","Group2",62304.7729476001,"0","0"
"Cell436","SeuratProject",65940,8654,"Cell436","Batch1","Group2",65043.7396562224,"0","0"
"Cell437","SeuratProject",54878,7836,"Cell437","Batch1","Group1",54443.9524392038,"0","0"
"Cell438","SeuratProject",65662,8543,"Cell438","Batch1","Group4",65189.7057309837,"0","0"
"Cell439","SeuratProject",53282,7694,"Cell439","Batch1","Group4",53229.3061159327,"0","0"
"Cell440","SeuratProject",67458,8664,"Cell440","Batch1","Group4",66833.29871219,"0","0"
"Cell441","SeuratProject",87350,9728,"Cell441","Batch1","Group1",87546.1091853891,"0","0"
"Cell442","SeuratProject",51678,7713,"Cell442","Batch1","Group1",51846.0795922954,"0","0"
"Cell443","SeuratProject",76923,9271,"Cell443","Batch1","Group1",77702.3318431704,"0","0"
"Cell444","SeuratProject",67224,8632,"Cell444","Batch1","Group4",66799.4989375668,"0","0"
"Cell445","SeuratProject",59792,8062,"Cell445","Batch1","Group3",59518.4621842488,"0","0"
"Cell446","SeuratProject",53963,7787,"Cell446","Batch1","Group1",53563.9377772184,"0","0"
"Cell447","SeuratProject",46251,7190,"Cell447","Batch1","Group1",46137.8224563356,"0","0"
"Cell448","SeuratProject",59527,8170,"Cell448","Batch1","Group3",59441.167465611,"0","0"
"Cell449","SeuratProject",65126,8547,"Cell449","Batch1","Group1",65192.5625861691,"0","0"
"Cell450","SeuratProject",56887,8067,"Cell450","Batch1","Group3",57457.4052635838,"0","0"
"Cell451","SeuratProject",53503,7801,"Cell451","Batch1","Group2",53469.9362703583,"0","0"
"Cell452","SeuratProject",94072,9919,"Cell452","Batch1","Group4",93476.1952004103,"0","0"
"Cell453","SeuratProject",60850,8345,"Cell453","Batch1","Group2",60969.8549233225,"0","0"
"Cell454","SeuratProject",68196,8740,"Cell454","Batch1","Group1",68318.1979343099,"0","0"
"Cell455","SeuratProject",56124,7968,"Cell455","Batch1","Group2",55917.0777018522,"0","0"
"Cell456","SeuratProject",52738,7691,"Cell456","Batch1","Group3",52960.1119718235,"0","0"
"Cell457","SeuratProject",49267,7452,"Cell457","Batch1","Group2",49424.8666340627,"0","0"
"Cell458","SeuratProject",50934,7584,"Cell458","Batch1","Group1",50859.3380787734,"0","0"
"Cell459","SeuratProject",62540,8363,"Cell459","Batch1","Group4",62075.7157164949,"0","0"
"Cell460","SeuratProject",63622,8478,"Cell460","Batch1","Group3",63779.1566925786,"0","0"
"Cell461","SeuratProject",79277,9308,"Cell461","Batch1","Group1",79630.4113626991,"0","0"
"Cell462","SeuratProject",60492,8207,"Cell462","Batch1","Group1",60731.4566091016,"0","0"
"Cell463","SeuratProject",48734,7523,"Cell463","Batch1","Group4",48878.5690102468,"0","0"
"Cell464","SeuratProject",69928,8782,"Cell464","Batch1","Group3",69937.1302500688,"0","0"
"Cell465","SeuratProject",52931,7815,"Cell465","Batch1","Group1",52527.8270670429,"0","0"
"Cell466","SeuratProject",48717,7424,"Cell466","Batch1","Group3",48763.5934016497,"0","0"
"Cell467","SeuratProject",45673,7316,"Cell467","Batch1","Group2",46028.7022625865,"0","0"
"Cell468","SeuratProject",69142,8749,"Cell468","Batch1","Group1",68960.8462705929,"0","0"
"Cell469","SeuratProject",64325,8471,"Cell469","Batch1","Group3",63727.0860811325,"0","0"
"Cell470","SeuratProject",72424,8988,"Cell470","Batch1","Group1",71744.732281173,"0","0"
"Cell471","SeuratProject",67692,8603,"Cell471","Batch1","Group1",67378.3313021619,"0","0"
"Cell472","SeuratProject",65970,8482,"Cell472","Batch1","Group3",66012.4001238044,"0","0"
"Cell473","SeuratProject",58916,8137,"Cell473","Batch1","Group1",59226.7392830754,"0","0"
"Cell474","SeuratProject",63986,8416,"Cell474","Batch1","Group3",63997.1056080969,"0","0"
"Cell475","SeuratProject",56681,7944,"Cell475","Batch1","Group1",56281.0626981999,"0","0"
"Cell476","SeuratProject",49063,7420,"Cell476","Batch1","Group1",48924.9443409611,"0","0"
"Cell477","SeuratProject",70112,8759,"Cell477","Batch1","Group1",69948.7746529285,"0","0"
"Cell478","SeuratProject",45487,7147,"Cell478","Batch1","Group2",45677.5949011546,"0","0"
"Cell479","SeuratProject",60412,8331,"Cell479","Batch1","Group4",60074.1818072035,"0","0"
"Cell480","SeuratProject",52898,7778,"Cell480","Batch1","Group3",52805.7699080157,"0","0"
"Cell481","SeuratProject",54653,7922,"Cell481","Batch1","Group1",54471.0951754743,"0","0"
"Cell482","SeuratProject",86314,9679,"Cell482","Batch1","Group1",86023.9976216598,"0","0"
"Cell483","SeuratProject",46862,7212,"Cell483","Batch1","Group2",46612.5925758642,"0","0"
"Cell484","SeuratProject",73846,9067,"Cell484","Batch1","Group2",74289.6936105725,"0","0"
"Cell485","SeuratProject",63720,8401,"Cell485","Batch1","Group3",63763.4644103773,"0","0"
"Cell486","SeuratProject",66050,8587,"Cell486","Batch1","Group2",66042.4772958478,"0","0"
"Cell487","SeuratProject",93330,9922,"Cell487","Batch1","Group3",93371.4832220635,"0","0"
"Cell488","SeuratProject",27874,5476,"Cell488","Batch1","Group1",27669.4095701538,"0","0"
"Cell489","SeuratProject",64106,8525,"Cell489","Batch1","Group1",64118.0311333923,"0","0"
"Cell490","SeuratProject",56018,7988,"Cell490","Batch1","Group1",56417.6317655852,"0","0"
"Cell491","SeuratProject",65314,8528,"Cell491","Batch1","Group3",65052.5091790403,"0","0"
"Cell492","SeuratProject",46558,7257,"Cell492","Batch1","Group2",47096.6835496408,"0","0"
"Cell493","SeuratProject",49915,7610,"Cell493","Batch1","Group1",50014.3215989142,"0","0"
"Cell494","SeuratProject",61588,8373,"Cell494","Batch1","Group1",61569.6390332485,"0","0"
"Cell495","SeuratProject",49584,7516,"Cell495","Batch1","Group2",49093.9640034557,"0","0"
"Cell496","SeuratProject",55643,7901,"Cell496","Batch1","Group1",55535.6467274806,"0","0"
"Cell497","SeuratProject",57685,8090,"Cell497","Batch1","Group2",58046.5815210943,"0","0"
"Cell498","SeuratProject",54645,7795,"Cell498","Batch1","Group2",54308.5237711616,"0","0"
"Cell499","SeuratProject",51205,7679,"Cell499","Batch1","Group2",50252.2603647218,"0","0"
"Cell500","SeuratProject",74543,9034,"Cell500","Batch1","Group3",73883.4484430926,"0","0"
"Cell501","SeuratProject",52506,7665,"Cell501","Batch1","Group3",52790.5256573983,"0","0"
"Cell502","SeuratProject",53778,7947,"Cell502","Batch1","Group1",53486.7005032562,"0","0"
